Tick,Population,Active%,Dormant%,Stress%,AverageFitness,AverageATP,AverageGrowth,AverageDosR,AverageCPPNFitness,BestCPPNFitness,AverageGRNWeight,Species,LargestSpecies,AverageSpeciesSize,Generation,LivingLineages,AverageNovelty,NoveltyArchiveSize,ParetoFronts,BestFrontSize,AverageParetoRank
100,1,0.0,0.0,100.0,0.412977891431449,0.0,0.0,0.0,0.412977891431449,0.412977891431449,0.8435869293666874,25,1,0.04,0,1
200,1,0.0,0.0,100.0,0.412977891431449,0.0,0.0,0.0,0.412977891431449,0.412977891431449,0.8435869293666874,25,1,0.04,0,1
300,1,0.0,0.0,100.0,0.412977891431449,0.0,0.0,0.0,0.412977891431449,0.412977891431449,0.8435869293666874,25,1,0.04,0,1
400,1,0.0,0.0,100.0,0.412977891431449,0.0,0.0,0.0,0.412977891431449,0.412977891431449,0.8435869293666874,25,1,0.04,0,1
500,1,0.0,0.0,100.0,0.412977891431449,0.0,0.0,0.0,0.412977891431449,0.412977891431449,0.8435869293666874,25,1,0.04,0,1
600,1,0.0,0.0,100.0,0.4583901184277795,0.0,0.0,0.0,0.4583901184277795,0.4583901184277795,0.5434183139477544,44,1,0.022727272727272728,0,1
700,4,0.0,0.0,100.0,0.5830076312438457,0.25917539835057457,0.10035531757942878,0.572247269697427,0.5830076312438457,0.5955746314312733,0.5692169998607352,66,1,0.06060606060606061,0,4
800,1,0.0,0.0,100.0,0.4940951562172673,0.0,0.0,0.0,0.4940951562172673,0.4940951562172673,0.510837230495753,105,1,0.009523809523809525,0,1
900,1,0.0,0.0,100.0,0.4940951562172673,0.0,0.0,0.0,0.4940951562172673,0.4940951562172673,0.510837230495753,105,1,0.009523809523809525,0,1
1000,13,7.6923076923076925,0.0,92.3076923076923,0.4799575640929762,0.19439348670845022,0.13736022654745794,0.7143018822548898,0.4799575640929762,0.5956311526071643,0.6512588076213104,162,1,0.08024691358024691,0,13
1100,37,0.0,5.405405405405405,94.5945945945946,0.378580724706751,0.1231660949897971,0.18451203526634102,0.6695193336389723,0.378580724706751,0.4308905618917145,0.6011684731034488,220,1,0.16818181818181818,0,37
1200,48,6.25,20.833333333333332,72.91666666666667,0.47620858543363137,0.2820886842874258,0.1874045757944582,0.713151649701557,0.47620858543363137,0.6551838481794173,0.6026378852902645,278,1,0.17266187050359713,0,48
1300,137,0.0,31.386861313868614,68.61313868613139,0.39101029805523474,0.21906228012285944,0.1896562567759925,0.6835760290592079,0.39101029805523474,0.5343311988961145,0.5919084423954124,412,1,0.3325242718446602,0,137
1400,170,1.1764705882352942,50.0,48.8235294117647,0.4216135684778463,0.3003434390402856,0.19663111525229646,0.6831740363617899,0.4216135684778463,0.6639491641608747,0.6012233534999961,469,1,0.3624733475479744,0,170
1500,327,1.2232415902140672,58.103975535168196,40.67278287461774,0.44446286993772455,0.32625727234792573,0.19536114675321734,0.6640316899534408,0.44446286993772455,0.6795242285359969,0.5991522765278237,663,1,0.49321266968325794,0,327
