Tick,Population,Active%,Dormant%,Stress%,AverageFitness,AverageATP,AverageGrowth,AverageDosR,AverageCPPNFitness,BestCPPNFitness,AverageGRNWeight,Species,LargestSpecies,AverageSpeciesSize,Generation,LivingLineages,AverageNovelty,NoveltyArchiveSize,ParetoFronts,BestFrontSize,AverageParetoRank
100,1,0.0,100.0,0.0,0.41215452225068056,0.0,0.0,0.0,0.41215452225068056,0.41215452225068056,0.7613995443064435,24,1,0.041666666666666664,0,1
200,1,0.0,100.0,0.0,0.41215452225068056,0.0,0.0,0.0,0.41215452225068056,0.41215452225068056,0.7613995443064435,24,1,0.041666666666666664,0,1
300,1,0.0,100.0,0.0,0.41215452225068056,0.0,0.0,0.0,0.41215452225068056,0.41215452225068056,0.7613995443064435,24,1,0.041666666666666664,0,1
400,1,0.0,100.0,0.0,0.41215452225068056,0.0,0.0,0.0,0.41215452225068056,0.41215452225068056,0.7613995443064435,24,1,0.041666666666666664,0,1
500,1,0.0,100.0,0.0,0.41215452225068056,0.0,0.0,0.0,0.41215452225068056,0.41215452225068056,0.7613995443064435,24,1,0.041666666666666664,0,1
600,1,0.0,0.0,100.0,0.5850696928261119,0.0,0.0,0.0,0.5850696928261119,0.5850696928261119,0.6535643475329558,65,1,0.015384615384615385,0,1
700,1,0.0,0.0,100.0,0.5844974393012521,0.0,0.0,0.0,0.5844974393012521,0.5844974393012521,0.7935850965123673,84,1,0.011904761904761904,0,1
800,50,0.0,0.0,100.0,0.4068998597515446,0.09401074153376042,0.05736284162037154,0.6783084632721286,0.4068998597515446,0.5426125565758837,0.5817604413831966,181,1,0.27624309392265195,0,50
900,59,0.0,0.0,100.0,0.3625307859732639,0.05128924008162253,0.05666825496930762,0.6699288491844858,0.3625307859732639,0.4238387070925544,0.5981928845989236,200,1,0.295,0,59
1000,81,0.0,3.7037037037037037,96.29629629629629,0.36091277678426603,0.06323813251411539,0.06026089940788089,0.6698671867593946,0.36091277678426603,0.640960639105817,0.6343496319815716,238,1,0.3403361344537815,0,81
1100,164,0.0,3.658536585365854,96.34146341463415,0.37681021348271276,0.07789939192591208,0.06486944229808365,0.6498655173797483,0.37681021348271276,0.5706110562547949,0.6355989165286965,336,1,0.4880952380952381,0,164
1200,275,5.454545454545454,1.0909090909090908,93.45454545454545,0.3919650573051667,0.08528693510023758,0.05969153148687765,0.6481412015946898,0.3919650573051667,0.6261368541731047,0.6091024045041308,474,1,0.580168776371308,0,275
