Tick,Population,Active%,Dormant%,Stress%,AverageFitness,AverageATP,AverageGrowth,AverageDosR,AverageCPPNFitness,BestCPPNFitness,AverageGRNWeight,Species,LargestSpecies,AverageSpeciesSize,Generation,LivingLineages,AverageNovelty,NoveltyArchiveSize,ParetoFronts,BestFrontSize,AverageParetoRank
100,1,0.0,0.0,0.0,0.5294628912631673,0.0,0.0,0.0,0.5294628912631673,0.5294628912631673,0.36946959601215806,24,1,0.041666666666666664,0,1
200,1,0.0,0.0,0.0,0.5294628912631673,0.0,0.0,0.0,0.5294628912631673,0.5294628912631673,0.36946959601215806,24,1,0.041666666666666664,0,1
300,1,0.0,0.0,0.0,0.5294628912631673,0.0,0.0,0.0,0.5294628912631673,0.5294628912631673,0.36946959601215806,24,1,0.041666666666666664,0,1
400,1,0.0,0.0,0.0,0.5294628912631673,0.0,0.0,0.0,0.5294628912631673,0.5294628912631673,0.36946959601215806,24,1,0.041666666666666664,0,1
500,1,0.0,0.0,0.0,0.5294628912631673,0.0,0.0,0.0,0.5294628912631673,0.5294628912631673,0.36946959601215806,24,1,0.041666666666666664,0,1
600,1,0.0,0.0,100.0,0.5748330273464688,0.0,0.0,0.0,0.5748330273464688,0.5748330273464688,0.9114185997728412,44,1,0.022727272727272728,0,1
700,1,0.0,0.0,100.0,0.5748330273464688,0.0,0.0,0.0,0.5748330273464688,0.5748330273464688,0.9114185997728412,44,1,0.022727272727272728,0,1
800,1,0.0,0.0,100.0,0.5748330273464688,0.0,0.0,0.0,0.5748330273464688,0.5748330273464688,0.9114185997728412,44,1,0.022727272727272728,0,1
900,1,100.0,0.0,0.0,0.6253202291539189,0.0,0.0,0.0,0.6253202291539189,0.6253202291539189,0.7238781426867785,63,1,0.015873015873015872,0,1
1000,3,100.0,0.0,0.0,0.5948090414892708,0.0,0.0,0.0,0.5948090414892708,0.6221089162387867,0.6666556512059727,102,1,0.029411764705882353,0,3
1100,1,0.0,0.0,100.0,0.5124478315907471,0.0,0.0,0.0,0.5124478315907471,0.5124478315907471,0.7190823185951137,121,1,0.008264462809917356,0,1
1200,1,0.0,0.0,100.0,0.38541233398432206,0.0,0.0,0.0,0.38541233398432206,0.38541233398432206,0.48714713184742675,159,1,0.006289308176100629,0,1
1300,1,0.0,0.0,100.0,0.4602756537433166,0.0,0.0,0.0,0.4602756537433166,0.4602756537433166,0.5651943635217029,197,1,0.005076142131979695,0,1
1400,1,0.0,0.0,100.0,0.597731311906283,0.0,0.0,0.0,0.597731311906283,0.597731311906283,0.6205140268226272,236,1,0.00423728813559322,0,1
1500,33,0.0,18.181818181818183,81.81818181818181,0.4721953814932003,0.21384716201649073,0.08270343518583755,0.7059603303625475,0.4721953814932003,0.5572067764970428,0.5617229008929765,312,1,0.10576923076923077,0,33
1600,168,0.5952380952380952,5.357142857142857,94.04761904761905,0.4001706826646483,0.09506779918087974,0.06399652874608207,0.6755613375990576,0.4001706826646483,0.5721635789016479,0.6111995751040961,466,1,0.3605150214592275,0,168
1700,296,0.0,4.72972972972973,95.27027027027027,0.3646785553483996,0.06581333037577687,0.06384806991249001,0.6781427645252589,0.3646785553483996,0.49632722146295133,0.6036751611924961,620,1,0.4774193548387097,0,296
1800,494,0.0,6.882591093117409,93.11740890688259,0.37165994424523474,0.08075772633395344,0.06666529759129348,0.6652961048521161,0.37165994424523474,0.5832095770131772,0.6010305562870938,854,1,0.5784543325526932,0,494
