Tick,Population,Active%,Dormant%,Stress%,AverageFitness,AverageATP,AverageGrowth,AverageDosR,AverageCPPNFitness,BestCPPNFitness,AverageGRNWeight,Species,LargestSpecies,AverageSpeciesSize,Generation,LivingLineages,AverageNovelty,NoveltyArchiveSize,ParetoFronts,BestFrontSize,AverageParetoRank
100,1,0.0,100.0,0.0,0.41192868138020167,0.0,0.0,0.0,0.41192868138020167,0.41192868138020167,0.5478523764019918,25,1,0.04,0,1
200,1,0.0,100.0,0.0,0.41192868138020167,0.0,0.0,0.0,0.41192868138020167,0.41192868138020167,0.5478523764019918,25,1,0.04,0,1
300,1,0.0,100.0,0.0,0.41192868138020167,0.0,0.0,0.0,0.41192868138020167,0.41192868138020167,0.5478523764019918,25,1,0.04,0,1
400,1,0.0,0.0,100.0,0.41323247230881627,0.0,0.0,0.0,0.41323247230881627,0.41323247230881627,0.479919403073747,44,1,0.022727272727272728,0,1
500,1,0.0,0.0,100.0,0.41323247230881627,0.0,0.0,0.0,0.41323247230881627,0.41323247230881627,0.479919403073747,44,1,0.022727272727272728,0,1
600,4,100.0,0.0,0.0,0.5890221045313214,0.30914605942413076,0.06966524521869792,0.7304155408159062,0.5890221045313214,0.6273742353867071,0.6323850143850371,63,1,0.06349206349206349,0,4
700,3,0.0,0.0,100.0,0.4087922203193486,0.0,0.0,0.0,0.4087922203193486,0.4384740202939346,0.5939730480515466,102,1,0.029411764705882353,0,3
800,9,0.0,0.0,100.0,0.3959031737451614,0.12243472836045388,0.2120724285934647,0.6679634443194685,0.3959031737451614,0.4231899080682381,0.5746988494054035,140,1,0.06428571428571428,0,9
900,1,0.0,0.0,100.0,0.4280586711653822,0.13902162083233244,0.23861676940872584,0.7065061212643692,0.4280586711653822,0.4280586711653822,0.41849278840469967,178,1,0.0056179775280898875,0,1
1000,1,0.0,0.0,100.0,0.4979783838901317,0.0,0.0,0.0,0.4979783838901317,0.4979783838901317,0.4663875850912876,197,1,0.005076142131979695,0,1
1100,2,0.0,0.0,100.0,0.3818525489833315,0.16799802044942172,0.18200900203397652,0.88760332646702,0.3818525489833315,0.4170104406352167,0.6790204844837511,254,1,0.007874015748031496,0,2
1200,148,0.0,0.6756756756756757,99.32432432432432,0.38407023460895723,0.11142945960479372,0.1798487411039546,0.6488714722362089,0.38407023460895723,0.4413932184959047,0.6154034926033073,432,1,0.3425925925925926,0,148
1300,357,0.0,10.644257703081232,89.35574229691876,0.37561011085757057,0.10687502631455427,0.12505349367245974,0.661086154541112,0.37561011085757057,0.5243008690741313,0.6295041470495385,668,1,0.5344311377245509,0,357
