Tick,Population,Active%,Dormant%,Stress%,AverageFitness,AverageATP,AverageGrowth,AverageDosR,AverageCPPNFitness,BestCPPNFitness,AverageGRNWeight,Species,LargestSpecies,AverageSpeciesSize,Generation,LivingLineages,AverageNovelty,NoveltyArchiveSize,ParetoFronts,BestFrontSize,AverageParetoRank
100,2,0.0,100.0,0.0,0.3582074428545762,0.0,0.0,0.0,0.3582074428545762,0.3836035826191615,0.5210236810605142,24,1,0.08333333333333333,0,2
200,2,0.0,100.0,0.0,0.3582074428545762,0.0,0.0,0.0,0.3582074428545762,0.3836035826191615,0.5210236810605142,24,1,0.08333333333333333,0,2
300,2,0.0,100.0,0.0,0.3582074428545762,0.0,0.0,0.0,0.3582074428545762,0.3836035826191615,0.5210236810605142,24,1,0.08333333333333333,0,2
400,2,0.0,100.0,0.0,0.3582074428545762,0.0,0.0,0.0,0.3582074428545762,0.3836035826191615,0.5210236810605142,24,1,0.08333333333333333,0,2
500,1,0.0,0.0,100.0,0.4682866537328104,0.0,0.0,0.0,0.4682866537328104,0.4682866537328104,0.6645277511309079,43,1,0.023255813953488372,0,1
600,1,0.0,0.0,100.0,0.4331574718153369,0.0,0.0,0.0,0.4331574718153369,0.4331574718153369,0.5471925833449588,81,1,0.012345679012345678,0,1
700,1,0.0,0.0,100.0,0.4331574718153369,0.0,0.0,0.0,0.4331574718153369,0.4331574718153369,0.5471925833449588,81,1,0.012345679012345678,0,1
800,28,0.0,0.0,100.0,0.39092936870377015,0.14489994121898248,0.19049588528054506,0.6851646792212832,0.39092936870377015,0.42975369872292496,0.5476250225998973,157,1,0.17834394904458598,0,28
900,11,0.0,0.0,100.0,0.3713000638375014,0.04499999999999999,0.05598300268852918,0.6265075665711263,0.3713000638375014,0.3994862519905218,0.562705420344182,157,1,0.07006369426751592,0,11
1000,1,0.0,0.0,100.0,0.3603186613382475,0.0,0.0,0.0,0.3603186613382475,0.3603186613382475,0.6445671097931472,157,1,0.006369426751592357,0,1
1100,14,0.0,0.0,100.0,0.43852353530360505,0.11856795869367052,0.07788790668442781,0.6160079149956353,0.43852353530360505,0.4889143013032254,0.6408904086841856,195,1,0.07179487179487179,0,14
1200,103,3.883495145631068,10.679611650485437,85.4368932038835,0.4010338058839804,0.1282838799661216,0.07276879429235374,0.674287819595624,0.4010338058839804,0.6121379775281078,0.6328053278421408,290,1,0.35517241379310344,0,103
